inquiry,discipline,traditional,progressive,readingscore,mathscore,pocschool,pocsd,povertyschool,povertysd,students,age,expulsions,titlei,ethnicisolated,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity
0.006722366272928071,0.0035525684109457517,0.0009600614439324117,0.00019204916458613407,55-59,25-29,1.0,-40.26,1.0,20.4,573.0,17.0,0.0,1.0,1,26.35,11632.52,12.52,13.07,0.0,5,0.0
0.0009389671361502349,0.0,0.0,0.0,48,63,0.4843982169390788,-77.55,0.549777117384844,13.03,673.0,17.0,0.0,0.0,0,19.47,354.699,9.55,9.87,0.006024096385542169,203,54.0
0.005629945222154592,0.0015206812652068132,0.0010649627263045792,0.00030422878004259207,,,6.0,-39.37,-30.5,14.09,-2.0,10.0,0.0,0.0,1,55.36,10794.86,8.73,14.04,0.0,89,7.0
0.0,0.0,0.0,0.0,,,1.0,-44.64,1.0,21.26,207.0,0.0,,,1,33.010000000000005,5104.763,10.63,6.34,0.0,2,2.0
0.010554682236694365,0.000673501459253162,0.0007484469725319963,0.0008234149262669363,51,41,0.3889636608344549,-50.93,0.1480484522207268,17.4,743.0,14.0,,,0,30.4,6698.865,9.45,37.79,0.00684931506849315,9,3.0
0.0,0.0,0.0,0.0,53,39,0.9868173258003766,-33.03,-0.0018832391713747645,20.56,531.0,0.0,8.0,,0,36.18,2260.154,9.78,5.89,0.0,6,1.0
0.01660210293303819,0.000552587953582612,0.0009208103130755068,0.0,,,0.030303030303030307,-77.61,0.09090909090909093,3.4,33.0,0.0,0.0,,0,51.78,1984.317,5.16,14.16,0.0,401,130.0
0.0065952184666117075,0.00013732491073880802,0.0008240626287597856,0.00041208791208791225,70-74,45-49,0.2581699346405229,-82.67,-0.0032679738562091504,10.09,306.0,11.0,,1.0,0,27.860000000000007,1890.805,7.54,8.56,0.0,310,92.0
0.009360374414976598,0.0020772027003635105,0.0008655011251514629,0.0006927606511950122,10-14,10-14,1.0,-47.68,0.9386503067484664,17.63,163.0,1.0,2.0,1.0,1,36.55,11938.74,10.94,20.86,0.00847457627118644,20,2.0
0.013944223107569721,0.0,0.0,0.0,55-59,40-44,0.4434782608695652,-66.59,0.1391304347826087,13.94,230.0,1.0,0.0,1.0,0,19.26,212.8114,9.95,5.73,0.0,4,0.0
0.004272655007949128,0.0008943654973665907,9.935419771485352e-05,0.0010930047694753574,70,64,0.20156046814044207,-84.41,-0.0013003901170351106,5.22,769.0,5.0,0.0,0.0,0,35.55,680.4244,5.24,10.6,0.0,1048,307.0
0.007381776239907725,0.000691403549204886,0.0,0.00023046784973496196,80-84,40-44,1.0,-24.45,0.912772585669782,16.33,642.0,4.0,,1.0,1,21.83,11141.11,13.3,26.35,0.0,74,20.0
0.0,0.0,0.0,0.0,15-19,LE5,0.9972527472527472,-12.65,0.8804945054945055,34.68,728.0,11.0,2.0,1.0,1,13.820000000000002,4923.774,22.14,5.49,0.0,306,65.0
0.0018532246108228308,0.0,0.0,0.0,47,49,0.32160804020100503,-70.06,0.15912897822445565,12.08,597.0,10.0,0.0,0.0,0,31.44,1296.845,7.89,16.12,0.012578616352201259,156,51.0
0.003703703703703704,0.0,0.0,0.0,45-49,35-39,0.8222222222222222,-62.76,0.36507936507936506,11.09,315.0,0.0,0.0,,0,4.62,140.0587,8.32,13.14,0.0,14,2.0
0.005952380952380953,0.0,0.0019801980198019802,0.0,,,6.0,-39.37,-0.0,14.09,-2.0,3.0,,,1,55.36,10794.86,8.73,14.04,0.0,90,81.0
0.003474876641879213,0.0017603594839367199,0.00032418663887924054,0.00025473576953360185,72,55,0.7514303877940242,-57.02,-0.0006357279084551813,26.02,1573.0,17.0,,1.0,0,17.8,4832.596,12.44,10.13,0.0,1,1.0
0.006260014159555835,0.0020117725951866484,0.00029804038447209615,0.00029808480512705883,,,0.9692982456140352,-63.78,0.8070175438596491,14.63,228.0,2.0,0.0,1.0,0,47.67,7390.005999999998,6.86,15.31,0.0,65,4.0
0.013182867401897924,0.000563668972585191,0.00010249051962693449,0.0005126890540886954,37,27,0.2811918063314711,-57.38,0.0,24.78,1611.0,13.0,0.0,1.0,0,17.41,3348.7929999999997,13.17,3.36,0.0,11,0.0
0.003448693126815103,0.0002218502309259222,6.049728770493457e-05,0.00018150650398305934,51,47,0.19427580225498697,-85.4,0.007805724197745012,6.53,1153.0,4.0,0.0,0.0,0,31.8,3763.288,5.05,11.4,0.0,117,42.0
0.008849557522123887,0.0,0.0,0.008928571428571432,65-69,45-49,0.08415841584158416,-95.22,0.16831683168316833,4.96,202.0,17.0,,1.0,0,18.11,143.186,4.87,1.28,0.0,310,92.0
0.0,0.0,0.0,0.0,80-89,GE50,0.2807017543859649,-86.53,0.07894736842105263,5.06,114.0,3.0,,0.0,0,30.86,1941.8629999999998,5.5,9.87,0.016666666666666666,4,0.0
0.004531276344629913,0.0009057589417365297,0.0004213187276174426,0.0006530990603800616,80,70,0.163727959697733,-87.85,0.42065491183879095,8.28,397.0,11.0,0.0,1.0,0,22.79,307.0031,6.22,7.49,0.0,69,15.0
0.0,0.0,0.0,0.0,83,84,0.464041095890411,-74.68,0.1558219178082192,10.74,584.0,2.0,0.0,0.0,0,32.41,623.057,6.44,7.86,0.027777777777777776,3,0.0
0.0027777777777777783,0.0,0.0,0.0,9,7,0.99660441426146,-39.53,0.7249575551782682,31.31,589.0,9.0,6.0,1.0,1,15.940000000000005,4953.498,17.34,4.88,0.0,4,0.0
0.004166345189414396,0.0010800802345317078,0.00023137436372049967,0.00038571318367661785,45-49,30-34,0.4482758620689655,-84.41,0.3793103448275862,5.22,348.0,13.0,0.0,0.0,0,35.55,680.4244,5.24,10.6,0.0,21,6.0
0.005270893517814607,0.00010128633647320976,2.5321584118302437e-05,0.00032923895150057,85-89,80-84,0.225,-81.84,0.05,6.29,160.0,17.0,0.0,,0,42.88,349.3281,5.84,8.54,0.0,538,133.0
0.009330950962874729,0.0001984520738241715,0.0001984520738241715,0.0007939658594680425,14,24,0.7622377622377622,-39.53,0.9685314685314684,31.31,286.0,13.0,4.0,1.0,0,15.940000000000005,4953.498,17.34,4.88,0.0,4,0.0
0.010183299389002035,0.00202839756592292,0.0,0.0,68,45,0.7609254498714653,-71.94,-0.002570694087403599,18.87,389.0,10.0,0.0,1.0,0,16.169999999999998,2235.567,11.13,1.61,0.0,4,0.0
0.004428341384863125,0.00014039422698938615,6.551730592838026e-05,9.360403620604129e-05,62,58,0.1469387755102041,-94.57,0.1020408163265306,2.92,245.0,1.0,0.0,1.0,0,26.24,244.519,4.52,2.22,0.0,19,7.0
0.00461741424802111,0.0,0.0,0.0,65-69,55-59,1.0,-58.7,0.7553191489361702,19.13,282.0,14.0,0.0,1.0,1,33.96,4782.319,7.14,27.77,0.003424657534246575,11,0.0
0.008984621516590824,0.0006801141264680513,0.00044788003450335086,0.000846360649208404,71,50,0.5151883353584447,-50.93,0.2478736330498177,17.4,823.0,12.0,2.0,,0,30.4,6698.865,9.45,37.79,0.0,28,3.0
0.0,0.0,0.0,0.0,60-64,65-69,0.7540983606557377,-74.64,0.022950819672131147,16.33,305.0,11.0,0.0,1.0,0,27.28,1404.013,8.54,52.23,0.005681818181818182,10,3.0
0.0,0.0,0.0,0.0,50-59,30-39,0.08108108108108109,-96.45,0.527027027027027,7.14,74.0,17.0,0.0,1.0,0,15.23,106.3856,8.15,0.28,0.0,102,11.0
0.0025221830557919053,0.0005651159399154149,0.00019444495081150375,0.00015192950470981466,73,64,0.3018867924528302,-61.48,0.0823327615780446,6.72,583.0,6.0,0.0,0.0,0,73.02,607.1862,6.01,20.55,0.0,4,2.0
0.004171595791046635,0.0017115827472459072,0.0002800946097348439,0.00021788526784324706,LT50,LT50,0.14285714285714285,-60.16,0.3333333333333333,12.71,21.0,1.0,0.0,0.0,0,28.090000000000003,1181.972,8.61,9.72,0.0,209,104.0
0.0,0.0,0.0,0.0,15-19,LE5,0.5392857142857143,-70.1,0.9178571428571428,18.46,280.0,17.0,,,0,15.13,133.9706,13.24,12.69,0.0,172,22.0
0.0,0.0,0.0,0.0,73,62,0.5204545454545455,-50.93,0.3,17.4,440.0,10.0,,1.0,0,30.4,6698.865,9.45,37.79,0.00684931506849315,4,1.0
0.00537403267411866,0.000601814039461806,0.00012896015131324417,0.00017196904557179707,55-59,30-34,0.11067193675889328,-89.95,0.3320158102766799,6.81,253.0,5.0,4.0,0.0,0,24.04,740.5264,5.62,4.77,0.0,4,0.0
0.005319148936170211,0.0,0.0,0.0008865248226950355,35,38,0.182033096926714,-48.72,0.3321513002364066,13.53,846.0,8.0,0.0,1.0,0,36.7,1840.055,6.79,6.73,0.0,66,8.0
0.0067567567567567545,0.0,0.0,0.0012679628064243454,LE20,LE20,0.6902654867256637,-83.33,-0.008849557522123894,7.49,113.0,13.0,0.0,0.0,0,26.99000000000001,1626.8570000000002,6.59,8.96,0.0,69,16.0
0.004884769539078154,0.000250501002004008,0.0003757515030060121,0.00012526619065514224,65,59,0.9315960912052116,-57.02,-0.0032573289902280127,26.02,307.0,3.0,,1.0,0,17.8,4832.596,12.44,10.13,0.0,310,92.0
0.005715346936880468,0.0011232148078699302,0.00032947553064122435,0.0002274225139006211,75-79,45-49,1.0,-50.93,0.9089026915113873,17.4,483.0,12.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,55,1.0
0.01651143099068586,0.0021101498206372647,0.0002110149820637265,0.0006333122229259023,PS,,0.9780564263322884,-81.4,0.7931034482758621,5.87,319.0,0.0,0.0,,0,38.98,164.2994,4.85,4.0,0.0706713780918728,3,0.0
0.007900677200902937,0.0022573363431151244,0.0,0.0,74,81,0.30288461538461536,-81.48,0.24278846153846154,9.52,416.0,11.0,0.0,0.0,0,29.5,3431.526,7.35,11.46,0.017045454545454544,203,54.0
0.011646373742721016,0.0015856236786469346,0.00042243109092829226,0.00031689025034329786,27,26,0.9692307692307692,-66.06,0.7538461538461538,7.42,650.0,15.0,0.0,1.0,0,50.08000000000001,1195.586,5.66,13.01,0.0,3,0.0
0.0,0.0,0.0,0.0,,,0.21428571428571427,-96.21,0.7857142857142857,10.37,14.0,-1.0,4.0,,0,16.09,75.47429,4.45,1.65,0.0,5,0.0
0.0,0.0,0.0,0.0,40-49,40-49,0.9765625,-63.290000000000006,0.0234375,13.21,128.0,3.0,0.0,1.0,0,31.930000000000003,1390.32,8.07,20.16,0.022900763358778626,403,31.0
0.012520193861066236,0.0012085078955849176,0.00040267375372473235,8.053475074494649e-05,67,59,0.22136422136422135,-66.2,0.3037323037323037,8.12,777.0,12.0,0.0,1.0,0,25.21,880.8853,7.21,5.31,0.0,170,29.0
0.005497251374312844,0.003496503496503496,0.0,0.0,50-59,40-49,0.4195121951219512,-84.13,0.1024390243902439,4.07,205.0,4.0,0.0,0.0,0,44.79,3185.763,5.96,8.42,0.0,1048,307.0
0.003023070803500397,5.3019458141137815e-05,5.3019458141137815e-05,0.0001590752425897449,30-34,6-9,1.0,-62.79,0.9947460595446584,11.19,571.0,6.0,0.0,1.0,1,42.41,5228.638,7.58,25.15,0.004405286343612335,224,46.0
0.0,0.0,0.0,0.0,62,65,0.4047619047619048,-82.7,0.4071428571428571,8.82,420.0,10.0,0.0,1.0,0,25.35,1390.2820000000006,7.78,9.53,0.0,1048,307.0
0.0037831021437578815,0.002774974772956609,0.00025220680958385866,0.00025227043390514626,86,84,0.4515306122448979,-71.15,0.13010204081632654,8.62,392.0,17.0,0.0,0.0,0,31.75,3223.55,6.1,16.68,0.0,10,0.0
0.000194287934719254,0.000194287934719254,0.0,0.0,11-19,LE10,0.8907563025210085,-52.53,0.7226890756302521,30.43,119.0,6.0,,1.0,0,16.37,5106.156,13.61,20.93,0.1,45,2.0
0.0027944969905417025,0.006664278036546044,0.0009314322562155193,7.164863509350146e-05,45-49,40-44,0.9014423076923076,-62.15,0.6778846153846154,8.53,416.0,1.0,2.0,0.0,0,35.78,1412.655,6.06,22.66,0.0,7,1.0
0.005718461098579918,0.0004764778755439789,0.0005399053577666974,0.000381254964257347,73,62,0.22405271828665568,-89.31,0.0049423393739703465,2.83,607.0,17.0,0.0,0.0,0,57.41,365.8529,3.58,7.11,0.0,57,6.0
0.005552128315854413,0.0,0.00030835646006783845,0.0003084515731030229,50-54,45-49,0.9818181818181818,-44.86,0.7727272727272727,14.0,110.0,3.0,0.0,1.0,0,35.65,1269.0710000000001,7.42,5.84,0.0,101,22.0
0.005578382038379271,0.0013307487577114195,0.0008077668707880729,0.00043850201557066803,,,0.9708737864077671,-42.07,0.0,17.0,309.0,10.0,0.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,6,1.0
0.0026634781301237945,0.006269053752392068,0.0005780833048467719,0.00034730303084552175,64,60,0.7559607293127629,-68.48,-0.0007012622720897617,16.49,1426.0,17.0,,1.0,0,29.72,4914.978,8.84,21.53,0.0,5,2.0
0.0,0.0,0.0,0.0,GE80,GE80,0.5076923076923077,-60.89,0.5076923076923077,11.14,65.0,5.0,0.0,0.0,0,31.020000000000003,1540.588,8.71,32.72,0.024930747922437674,9,2.0
0.013144590495449951,0.0,0.002022244691607685,0.0,38,37,0.8996138996138996,-43.26,1.0,20.15,259.0,5.0,0.0,1.0,0,15.99,142.14,8.48,2.33,0.0,136,16.0
0.003932584269662922,0.0,0.0,0.0001123343068973265,75-79,40-44,1.0,-50.93,0.9661016949152542,17.4,472.0,2.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,203,54.0
0.01052631578947368,0.0,0.0019138755980861238,0.0019157088122605367,45-49,45-49,0.23600000000000002,-90.02,0.264,8.05,250.0,3.0,0.0,1.0,0,28.57,598.8522,7.36,7.64,0.0,77,19.0
0.017139836907278768,0.0005279432838072253,0.0006787842220378607,0.00030175015087507533,55-59,45-49,0.08666666666666667,-93.78,0.6133333333333333,4.28,150.0,10.0,0.0,1.0,0,19.99,110.7489,3.46,2.27,0.0,18,4.0
0.0,0.0,0.0,0.0,50-54,60-64,0.4220430107526882,-60.16,0.016129032258064516,12.71,372.0,5.0,0.0,1.0,0,28.090000000000003,1181.972,8.61,9.72,0.023148148148148147,5,1.0
0.0023752969121140144,0.0,0.0,0.0,,,0.9929742388758782,-42.07,0.0,17.0,427.0,3.0,6.0,1.0,1,36.22000000000001,27960.18,8.6,37.18,0.0,11,0.0
0.011729323308270678,0.0,0.0003003003003003004,0.00030021014710297203,LT50,LT50,1.0,-12.65,0.7596153846153846,34.68,104.0,1.0,,1.0,1,13.820000000000002,4923.774,22.14,5.49,0.0,401,130.0
0.00808690404345202,0.0013268998793727386,0.0004825672578115575,0.0004826254826254829,56,50,0.9979253112033196,-33.03,-0.002074688796680498,20.56,482.0,-1.0,0.0,,1,36.18,2260.154,9.78,5.89,0.0,5,2.0
0.002955126772455239,0.0008318641205830499,0.0003476101800124145,0.0002607529552001589,GE90,GE90,0.9857142857142858,-42.07,0.0,17.0,350.0,9.0,0.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,4,1.0
0.0,0.0,0.0,0.0,75-79,65-69,0.9846491228070176,-42.07,0.0,17.0,456.0,5.0,4.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,4,0.0
0.00630729739640631,0.002199574748881883,0.00021994134897360717,0.0003667033370003666,GE95,GE95,0.15789473684210525,-85.35,0.12280701754385966,7.74,171.0,15.0,0.0,0.0,0,32.3,2197.2110000000002,3.72,6.55,0.05,60,0.0
0.005196032120925837,0.0005900169138181959,0.00011798249926260933,0.00025565388397246814,73,70,0.23378378378378376,-16.14,0.9851351351351352,32.19,740.0,8.0,0.0,0.0,0,9.97,13.269770000000001,18.15,0.26,0.0,1856,207.0
0.0040284678393984145,0.00040281973816717003,0.00013427324605572342,0.0002686005909213001,LE20,LT50,0.9747899159663864,-62.97,0.7310924369747899,35.38,119.0,17.0,0.0,1.0,0,24.790000000000006,3630.9559999999997,11.43,20.56,0.0,25,8.0
0.0,0.0,0.0,0.0,11-19,LE10,0.875,-72.99,0.7083333333333334,17.44,24.0,0.0,0.0,,0,12.4,4415.885,8.63,29.0,0.08,6,0.0
0.0056856187290969884,0.00016721009949000921,0.0005016302984700273,0.0005855780491885561,43,32,0.2331969608416131,-41.88,0.6239041496201052,17.39,3422.0,7.0,0.0,1.0,0,33.620000000000005,457.2356,10.66,4.7,0.027777777777777776,7,0.0
0.04265402843601896,0.0,0.0,0.0047393364928909965,55-59,35-39,0.3233333333333333,-80.31,0.13333333333333333,4.82,300.0,13.0,0.0,0.0,0,39.74,368.7628,5.26,9.9,0.0,58,4.0
0.0006457862447529865,0.000430524163168658,0.00010763104079216447,0.00021526208158432895,16,15,0.7558386411889597,-71.37,0.6390658174097664,14.43,471.0,6.0,0.0,1.0,0,33.06,580.1303,7.3,10.49,0.0,7,2.0
0.002661106691174453,0.00027430326969497473,5.4859149134596915e-05,0.0001646000219466696,62,67,0.9860627177700348,-76.98,0.9773519163763066,12.02,574.0,3.0,0.0,1.0,0,47.21,3077.7309999999998,5.17,17.38,0.0,3,0.0
0.011221945137157106,0.0006230529595015572,0.0012461059190031149,0.0006230529595015572,60-64,50-54,0.6092592592592593,-61.32,0.3907407407407407,18.35,540.0,10.0,0.0,0.0,0,19.53,3920.7690000000002,9.21,13.77,0.0,599,55.0
0.01120503243562021,0.00039300451955197487,0.00039300451955197487,0.0007861635220125787,25-29,25-29,0.8153846153846154,-39.53,0.964102564102564,31.31,195.0,16.0,2.0,1.0,0,15.940000000000005,4953.498,17.34,4.88,0.0,1,0.0
0.0028439707819422817,0.000149619965288168,8.977197917290086e-05,0.00011970313622216899,41,37,0.9411764705882352,-46.72,0.7689075630252101,24.92,714.0,7.0,,1.0,0,10.9,3587.142000000001,15.31,27.18,0.0,88,9.0
0.0049659636201316824,0.0017853157777281854,0.0003345973678340398,0.00011152623654714768,27,17,1.0,-50.93,0.9501557632398754,17.4,321.0,9.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,15,2.0
0.00929469655549481,0.0006826870562534135,0.0010927468925010242,0.0008196721311475408,20-24,30-34,0.4261363636363637,-81.2,0.9829545454545454,14.83,176.0,13.0,2.0,1.0,0,17.55,2880.36,7.0,5.64,0.0,6,0.0
0.0020000000000000005,0.0,0.0,0.0,20-29,20-29,0.1,-50.13,0.5555555555555556,13.24,90.0,10.0,0.0,1.0,0,20.45,1539.954,8.33,16.58,0.0,12,0.0
0.004474090946066869,0.0005692908262849711,0.0,0.00024404132433092007,63,43,0.6828143021914648,-71.73,0.6805074971164936,12.6,867.0,2.0,0.0,0.0,0,25.960000000000004,148.4661,5.66,4.46,0.0,101,22.0
0.010294383240021677,0.0005414185165132649,0.0005414185165132649,0.0001805054151624548,,,0.9622641509433962,-68.1,0.4433962264150944,6.87,106.0,1.0,,,0,60.34,7841.675,5.15,18.06,0.0,3,0.0
0.0022624434389140274,0.0,0.0,0.0,67,35,0.7360703812316716,-48.72,0.3988269794721408,13.53,341.0,10.0,0.0,1.0,0,36.7,1840.055,6.79,6.73,0.0,136,16.0
0.004673479561316052,0.000747756729810568,0.00031154589070970173,0.00018696248286177247,40-44,35-39,0.9907834101382488,-60.16,0.0967741935483871,12.71,217.0,6.0,0.0,1.0,1,28.090000000000003,1181.972,8.61,9.72,0.023148148148148147,11,1.0
0.00427079369106516,0.0009087450864364516,0.0002747368865970665,0.0005919912047021017,81,87,0.4352941176470588,-74.64,0.008823529411764706,16.33,1020.0,12.0,0.0,0.0,0,27.28,1404.013,8.54,52.23,0.005681818181818182,13,5.0
0.012820512820512822,0.0,0.0,0.0,86,84,0.5802469135802469,-50.93,0.11851851851851852,17.4,810.0,17.0,0.0,0.0,0,30.4,6698.865,9.45,37.79,0.00684931506849315,59,9.0
0.0,0.0,0.007575757575757573,0.0,60-69,11-19,1.0,-50.93,0.8712871287128713,17.4,202.0,2.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,203,54.0
0.00631911532385466,0.0,0.0,0.003169572107765452,65,66,0.9760479041916168,-33.03,-0.001996007984031936,20.56,501.0,-1.0,2.0,,0,36.18,2260.154,9.78,5.89,0.0,8,1.0
0.002421307506053268,0.0,0.0,0.0,62,55,0.9829787234042552,-33.03,-0.0014184397163120568,20.56,705.0,-1.0,2.0,,0,36.18,2260.154,9.78,5.89,0.0,9,1.0
0.0017577984295079608,0.00011525384659713016,0.00011525384659713016,0.00018729559567203104,GE90,70-79,0.10552763819095476,-92.08,0.2261306532663317,6.11,199.0,16.0,0.0,0.0,0,34.79,551.0168,4.55,5.53,0.0,69,15.0
0.013114754098360656,0.0,0.003289473684210525,0.0,30-34,25-29,0.2204724409448819,-93.42,0.7244094488188977,10.08,127.0,11.0,0.0,1.0,0,16.990000000000002,536.9871,7.81,2.34,0.0,1,0.0
0.0009678394999495918,2.016332291561648e-05,0.00010081458182111456,2.016332291561648e-05,60,36,0.0658882402001668,-95.76,0.4620517097581318,7.85,1199.0,12.0,0.0,1.0,0,18.47,100.6284,5.75,2.23,0.0,84,15.0
0.004456587029394098,0.002149871201410005,0.00017431050511310822,0.00019370835270416862,88,88,0.31840390879478825,-91.21,0.08224755700325732,4.16,1228.0,6.0,2.0,0.0,0,39.45,420.1856,5.45,8.81,0.0,2,0.0
0.0,0.0,0.0,0.0,11,8,0.9979166666666668,-18.37,0.5645833333333333,6.91,480.0,8.0,0.0,0.0,1,31.46,1859.7679999999998,7.97,21.39,0.009478672985781993,3,1.0
0.004629629629629632,0.0003005530175522962,0.0002404279617719541,0.0003607286719172728,80-84,75-79,0.4485981308411215,-62.79,0.4672897196261682,11.19,214.0,1.0,0.0,,0,42.41,5228.638,7.58,25.15,0.004405286343612335,538,133.0
0.011582017844886754,0.0017985611510791368,0.0006846384253316219,0.0005136986301369864,39,33,0.5852156057494866,-57.27,0.4291581108829569,15.11,487.0,0.0,0.0,,0,29.450000000000006,268.6455,11.49,4.73,0.0,5,0.0
0.0048524381513006115,0.0006362334976936536,0.0004770992366412214,0.00023860653781913624,LT50,LT50,0.15384615384615385,-92.7,0.5384615384615384,7.11,13.0,14.0,0.0,1.0,0,15.51,19.70071,7.28,0.57,0.0,55,26.0
0.0054495912806539525,0.0,0.0,0.0,PS,PS,0.9871794871794872,-57.61,0.8717948717948718,16.31,78.0,12.0,0.0,1.0,0,39.97,5716.977,7.85,18.78,0.0,48,4.0
0.008775428799361787,0.0005964214711729626,0.0,0.0003977724741447891,50-59,40-49,0.9487179487179488,-55.48,0.5128205128205128,8.91,39.0,2.0,0.0,,0,50.36000000000001,2804.034,6.78,27.39,0.0,72,14.0
0.005570365654716908,0.0005965875193890943,0.00027840750904824403,0.0002784850413749205,30-34,30-34,0.8088235294117647,-87.74,0.7279411764705882,13.9,408.0,13.0,0.0,1.0,0,11.09,78.76306,5.36,6.25,0.014705882352941175,1856,207.0
0.004798905802313379,0.0005067348598229963,0.0001885525059806497,0.00045971050025932366,36,32,0.8501872659176031,-24.02,0.6891385767790262,7.3,267.0,14.0,2.0,1.0,0,31.37,220.1082,5.51,17.94,0.0,1856,207.0
0.005588078765300692,0.00026602819898909286,0.00026602819898909286,0.00026609898882384256,45-49,35-39,0.7604166666666666,-50.93,0.65625,17.4,384.0,17.0,0.0,1.0,0,30.4,6698.865,9.45,37.79,0.00684931506849315,25,5.0
0.005053695514845232,0.0,0.0,0.0,61,29,0.9549861495844876,-66.36,0.6454293628808865,10.16,1444.0,17.0,0.0,1.0,0,27.26,3030.353,10.05,31.12,0.0,122,15.0
0.0009132420091324197,0.0,0.0,0.00022836263987211698,15-19,6-9,0.9695121951219512,-86.94,1.0,17.1,164.0,1.0,0.0,1.0,0,32.87,105.3485,10.28,11.98,0.0,1467,113.0
0.001171646162858817,0.0018748535270681984,0.003399765533411491,0.0,LT50,LT50,0.4487179487179487,-91.63,0.6410256410256411,14.82,156.0,11.0,0.0,0.0,0,25.0,32.80079,8.69,7.3,0.0,14,1.0
0.009327048440477388,0.002404809619238477,0.0006012626515682934,0.0010026067776218166,,,0.9590361445783132,-45.14,-0.02168674698795181,29.8,415.0,15.0,0.0,1.0,0,23.66,5875.438,13.01,8.73,0.0,1467,113.0
0.005424188490550049,0.00025423728813559333,0.0001695058903296889,0.0005087332541970492,PS,PS,0.2251655629139073,-72.93,0.6754966887417219,22.62,151.0,14.0,0.0,1.0,0,13.71,3289.767000000001,12.59,1.65,0.0,1,0.0
0.003634003893575601,0.0,0.0001297858533419857,0.00038945865247306237,30-39,20-29,0.8904761904761904,-50.93,0.7571428571428571,17.4,210.0,1.0,,1.0,0,30.4,6698.865,9.45,37.79,0.00684931506849315,171,22.0
0.0,0.0,0.0,0.0,47,41,0.6913996627318718,-91.74,0.2934232715008432,10.22,593.0,4.0,0.0,0.0,0,20.47,141.4304,6.89,1.65,0.0,106,19.0
0.0,0.0,0.0,0.0,46,35,0.9981096408317579,-33.03,-0.001890359168241966,20.56,529.0,-1.0,0.0,,1,36.18,2260.154,9.78,5.89,0.0,5,1.0
0.016979323565657945,0.0,0.0006831534362617848,0.00027326137450471366,21-39,LE20,0.66,-85.0,0.32,11.3,50.0,16.0,0.0,0.0,0,27.15,73.76309,7.42,29.85,0.0,19,6.0
0.0,0.0,0.0,0.0,80-89,40-49,0.25925925925925924,-86.57,0.12962962962962962,4.82,54.0,1.0,0.0,0.0,0,42.26,611.739,2.82,8.89,0.0,236,54.0
0.0,0.0,0.0,0.0,50-59,20-29,0.6794520547945205,-80.19,0.35342465753424657,4.07,365.0,3.0,,,0,49.43999999999999,1691.953,7.95,18.8,0.3333333333333333,53,6.0
0.010101010101010102,0.0025188916876574307,0.0,0.0,79,72,0.995260663507109,-58.7,0.914691943127962,19.13,422.0,10.0,0.0,1.0,1,33.96,4782.319,7.14,27.77,0.0,4,0.0
0.0,0.0,0.0,0.0,,,0.9953703703703703,-39.37,0.8425925925925926,14.09,216.0,2.0,0.0,1.0,1,55.36,10794.86,8.73,14.04,0.0,90,81.0
0.005476089316905067,0.006792452830188677,0.00033017310504221485,0.00014149608527497405,30-34,30-34,0.89,-79.5,0.9666666666666668,9.89,300.0,14.0,,1.0,0,28.97,69.80141,8.01,14.76,0.00909090909090909,74,15.0
0.0,0.0,0.0,0.0,LE20,LE20,0.5294117647058824,-66.46,0.2352941176470588,11.32,34.0,5.0,0.0,0.0,0,41.14,415.5415,6.68,4.87,0.012048192771084338,2,0.0
0.006778985146047257,0.0009967108541812024,0.000498504486540379,0.00019936204146730457,41,55,0.9837398373983741,-84.58,0.8333333333333334,9.4,492.0,17.0,0.0,1.0,0,27.87,475.6983,7.51,12.2,0.037037037037037035,75,36.0
0.0,0.0,0.0,0.0,35-39,35-39,0.9917808219178084,-50.93,0.9753424657534246,17.4,365.0,7.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,64,10.0
0.0020500647388864914,0.0,0.00010787486515641852,0.0,55,44,0.5009784735812133,-50.93,0.3131115459882583,17.4,511.0,17.0,0.0,0.0,0,30.4,6698.865,9.45,37.79,0.00684931506849315,8,2.0
0.016268980477223426,0.0,0.0,0.0,30-34,10-14,0.05913978494623656,-95.29,0.6559139784946236,5.48,186.0,13.0,0.0,0.0,0,27.15,223.3848,3.44,2.18,0.0,10,0.0
0.015915119363395232,0.0,0.00176678445229682,0.0008841732979664018,30-34,10-14,0.9966329966329966,-51.56,0.010101010101010102,25.89,297.0,0.0,0.0,,1,23.51,3903.7259999999997,12.62,7.57,0.0,174,70.0
0.009795918367346943,0.002447980416156671,0.00040799673602611163,0.0004081632653061224,85-89,80-84,0.7033898305084746,-67.97,0.2033898305084746,6.27,118.0,16.0,,1.0,0,31.28,7600.09,5.38,34.84,0.0,184,44.0
